age,job,marital,education,balance,housing,loan,duration,campaign,deposit
36,0,2,1,1627,0,0,117,1,0
56,1,0,0,2616,0,0,417,1,0
30,9,1,2,565,0,0,164,1,0
51,1,1,1,923,0,0,469,0,0
41,1,1,1,1761,0,0,80,0,0
35,0,1,1,242,1,1,116,0,0
53,4,1,2,1689,1,0,369,1,0
25,1,2,0,214,1,0,54,1,0
34,4,2,2,1717,1,0,628,0,0
29,7,2,1,433,0,1,200,1,0
33,7,1,1,494,1,0,331,2,0
43,0,1,1,1282,1,0,133,0,0
47,1,1,0,537,1,0,274,0,0
35,0,2,1,791,1,0,216,2,0
49,2,1,1,513,1,0,349,0,0
41,7,1,0,873,1,0,372,1,0
49,7,1,1,886,1,0,539,1,0
44,1,1,1,1718,0,0,324,0,0
32,7,2,1,734,1,0,142,0,0
27,6,2,2,694,1,0,468,1,0
53,9,1,1,489,0,0,97,0,0
55,0,1,1,1271,1,0,103,0,0
60,5,1,1,431,0,1,85,4,0
27,4,2,1,569,1,0,119,3,0
58,6,1,2,751,0,1,143,1,0
42,1,1,1,852,1,0,108,0,0
31,7,1,1,1535,1,1,277,0,0
30,4,2,2,2607,1,0,327,0,0
32,4,2,2,1374,1,0,226,0,0
56,6,1,1,1198,0,1,147,1,0
57,5,0,1,740,0,0,925,1,0
57,4,1,2,424,1,0,65,0,0
39,9,1,1,635,0,0,51,1,0
37,1,1,1,766,1,0,338,1,0
32,4,1,2,1051,0,0,278,0,0
41,1,1,1,424,1,0,623,1,0
49,10,1,1,1184,1,0,255,0,0
36,1,0,1,2254,1,0,150,1,0
58,5,1,0,1684,1,0,390,2,0
58,9,1,1,473,1,0,73,1,0
33,7,1,1,1466,1,1,349,0,0
31,4,2,2,3293,1,0,355,0,0
46,1,0,0,1320,1,0,470,1,0
42,10,0,1,749,1,0,95,3,0
46,0,1,1,424,1,1,237,1,0
47,4,1,2,2355,1,0,1289,3,0
42,6,1,0,2865,0,0,233,0,0
53,2,1,1,712,0,0,67,0,0
31,0,1,1,1504,1,0,234,4,0
39,1,1,0,2480,1,0,199,2,0
57,1,1,0,447,1,0,23,7,0
29,1,2,1,424,0,0,435,1,0
32,1,2,1,354,1,0,424,0,0
38,6,1,1,714,1,0,367,0,0
34,6,2,2,460,0,0,53,0,0
35,0,1,1,112,1,0,95,3,0
55,1,1,1,119,1,0,231,0,0
42,4,1,2,1620,1,0,115,0,0
32,4,1,1,424,0,0,160,3,0
50,4,0,0,419,1,0,90,1,0
56,0,1,1,933,1,0,286,0,0
36,9,2,1,1229,1,1,94,3,0
49,4,1,1,966,1,0,211,2,0
48,4,1,2,3520,1,1,304,2,0
32,9,2,2,1570,1,0,461,1,0
35,4,1,1,956,0,0,219,11,0
48,4,1,2,715,1,0,348,1,0
40,7,2,1,996,1,0,327,0,0
55,5,1,1,1626,1,0,444,2,0
50,1,1,0,704,1,0,59,22,0
55,9,1,1,997,1,0,241,1,0
26,1,2,1,1079,0,1,32,3,0
34,9,1,1,2127,1,1,100,0,0
45,4,1,2,3771,0,0,651,7,0
44,2,1,1,1291,1,0,517,0,0
34,4,1,2,727,1,0,48,0,0
39,7,2,1,750,1,0,113,0,0
31,4,2,1,876,1,0,382,1,0
27,4,2,2,424,0,1,44,0,0
41,4,1,2,2967,1,0,12,4,0
45,9,1,1,2318,0,0,205,0,0
28,7,2,1,547,1,0,113,0,0
39,10,1,1,694,1,0,114,0,0
31,9,2,2,847,0,0,104,0,0
31,4,1,2,1586,1,0,288,3,0
31,0,2,1,810,1,0,226,1,0
35,9,2,0,1160,1,0,1064,0,0
32,9,2,2,1114,0,1,99,3,0
49,4,1,2,3100,0,0,155,2,0
42,2,1,1,1399,0,0,107,2,0
31,4,2,2,294,1,0,394,1,0
35,7,2,1,1594,1,0,58,1,0
31,9,2,1,778,0,1,184,1,0
45,0,2,1,798,0,1,8,0,0
24,1,2,1,427,1,0,309,0,0
49,6,0,1,3354,1,0,41,0,0
36,6,1,2,3076,1,0,406,1,0
28,1,2,2,1143,1,0,142,3,0
54,5,1,1,2905,1,1,214,1,0
27,1,2,0,1502,1,0,86,3,0
34,4,0,2,1539,0,1,91,0,0
40,4,2,2,451,0,0,163,5,0
32,0,2,2,752,1,1,269,0,0
41,0,1,1,424,1,0,593,1,0
38,7,2,0,352,1,0,529,0,0
35,0,2,1,2532,0,0,20,11,0
31,9,1,1,428,0,0,197,3,0
47,2,1,1,424,0,0,561,1,0
41,0,1,1,504,0,0,200,0,0
29,0,2,1,2503,1,0,119,3,0
33,4,1,2,429,1,0,10,0,0
89,5,1,2,976,0,0,1398,4,0
54,1,1,1,340,1,0,162,6,0
72,5,1,0,2158,0,0,98,0,0
29,1,1,1,425,1,0,213,0,0
41,1,1,1,1021,1,0,67,2,0
39,3,1,0,458,1,0,375,2,0
41,7,0,1,407,1,0,199,0,0
31,1,1,0,716,1,1,28,17,0
32,7,1,1,568,1,0,258,10,0
52,0,1,1,1492,0,1,81,0,0
41,2,1,2,545,1,0,454,0,0
45,4,1,2,1308,1,1,12,8,0
29,0,2,1,106,1,0,97,2,0
32,0,1,2,424,1,0,136,0,0
35,1,1,1,491,0,0,58,5,0
54,9,1,1,2942,0,1,88,2,0
41,6,1,1,729,1,0,172,1,0
42,1,1,0,684,1,0,173,1,0
59,4,0,2,682,1,0,31,0,0
58,5,1,0,424,0,0,504,0,0
32,7,2,1,496,0,0,86,8,0
56,9,2,0,569,1,0,122,1,0
50,4,0,2,2401,1,0,122,3,0
45,7,1,0,3513,0,0,141,1,0
59,5,1,1,3303,0,0,630,0,0
47,1,1,0,1092,1,1,116,3,0
54,4,2,1,1025,0,0,99,1,0
40,7,1,1,3606,1,0,5,7,0
37,4,1,2,3188,0,0,117,0,0
29,1,1,1,931,1,1,260,4,0
36,1,1,0,580,1,0,217,1,0
33,4,1,2,424,1,0,308,0,0
32,4,0,2,436,0,0,319,0,0
53,9,1,1,3528,1,0,149,0,0
33,7,1,1,679,1,1,586,1,0
36,0,1,2,635,1,0,144,1,0
43,10,0,1,2029,0,0,129,1,0
45,6,1,2,107,1,1,215,0,0
52,7,1,1,854,0,0,71,16,0
48,1,0,1,200,1,0,5,4,0
40,4,1,2,975,0,0,758,7,0
31,9,1,1,888,1,0,257,2,0
34,7,2,1,967,1,0,255,1,0
54,1,1,0,70,1,0,322,2,0
40,4,1,2,3510,0,0,362,0,0
55,10,2,0,698,0,0,5,4,0
33,4,1,2,1519,0,0,297,0,0
50,4,1,2,491,0,1,154,2,0
59,5,0,1,1318,0,0,190,0,0
40,7,1,1,1635,1,0,126,2,0
45,0,1,1,535,1,0,171,0,0
32,4,1,2,1340,0,0,88,0,0
50,1,1,1,1028,1,0,198,0,0
58,1,1,1,1759,1,0,142,3,0
38,4,1,2,1874,1,0,689,0,0
57,9,1,1,3789,1,0,230,1,0
31,1,1,1,1224,1,0,243,0,0
69,5,1,0,748,0,0,869,0,0
26,0,2,1,1665,0,0,169,3,0
30,0,1,1,905,0,0,84,0,0
49,1,1,1,558,1,1,263,1,0
36,1,1,0,771,0,0,165,1,0
37,9,1,1,2011,1,0,110,1,0
55,1,0,0,833,0,1,219,1,0
36,4,2,2,391,1,0,780,0,0
31,6,1,1,1004,1,0,839,0,0
30,9,0,1,2646,1,0,152,3,0
36,7,1,1,424,1,1,199,3,0
50,6,1,1,1510,0,0,217,9,0
53,4,1,1,424,0,0,207,4,0
39,7,1,1,728,1,1,321,0,0
31,9,1,2,737,1,0,112,1,0
49,1,1,0,2055,0,0,157,0,0
35,7,1,1,566,1,0,313,1,0
45,1,1,0,3125,0,0,97,0,0
30,4,2,1,559,0,0,110,1,0
47,6,1,0,997,1,0,135,4,0
37,1,1,0,1662,1,0,12,7,0
35,9,1,2,1121,0,0,167,0,0
41,4,2,2,424,0,0,89,1,0
35,10,1,1,425,1,0,171,7,0
60,5,1,0,479,0,0,205,0,0
58,9,1,1,1200,1,0,163,2,0
28,4,1,2,446,1,0,57,2,0
57,10,1,1,1294,0,0,341,3,0
35,4,1,2,874,1,0,218,5,0
54,0,1,2,483,1,0,266,0,0
31,4,2,2,439,0,0,117,1,0
32,1,2,1,3731,0,0,736,2,0
56,0,2,1,223,0,0,117,1,0
35,6,1,2,452,0,1,257,0,0
33,1,1,1,482,0,0,142,1,0
50,9,1,1,527,1,0,107,3,0
46,4,2,1,668,1,0,242,0,0
35,7,1,1,424,0,0,113,3,0
49,0,1,1,1285,1,1,20,2,0
56,4,0,2,314,0,0,99,3,0
33,1,2,0,870,1,0,178,1,0
37,2,1,0,486,0,0,402,1,0
30,1,2,1,572,0,0,204,0,0
34,0,2,1,503,1,0,217,2,0
29,1,2,1,433,1,0,260,2,0
32,4,1,2,1001,0,1,27,1,0
29,1,1,0,164,1,0,33,1,0
50,1,1,0,1292,0,1,158,2,0
58,9,2,1,805,0,0,458,1,0
30,4,1,2,1713,0,0,550,3,0
52,2,1,0,338,0,1,122,0,0
39,4,1,2,446,1,0,491,0,0
43,9,0,1,393,1,0,188,0,0
51,9,1,1,554,0,0,545,2,0
38,0,2,1,501,0,0,439,3,0
30,6,2,1,1425,0,0,5,0,0
52,4,0,0,516,0,1,467,6,0
40,9,1,2,1451,1,1,262,1,0
37,9,1,1,424,1,1,99,2,0
30,1,1,1,706,1,1,146,1,0
51,4,1,2,1715,1,0,113,0,0
27,9,2,1,440,0,0,191,0,0
35,1,1,1,1375,1,0,100,0,0
47,0,1,2,3692,0,0,75,4,0
29,1,1,1,737,1,0,170,1,0
52,0,1,1,1894,1,0,170,2,0
43,0,2,1,430,0,0,56,0,0
31,1,1,0,1501,1,0,41,0,0
54,1,1,1,1456,0,0,371,3,0
59,3,1,1,1433,0,0,121,1,0
51,1,1,1,474,1,1,119,0,0
32,4,1,2,486,1,0,43,0,0
42,1,1,1,51,1,1,310,0,0
46,1,1,1,3126,1,0,91,7,0
30,9,2,1,1329,0,0,238,0,0
42,4,0,0,424,1,0,71,4,0
39,1,1,0,1273,1,0,479,0,0
31,4,2,2,271,1,0,79,3,0
35,1,1,1,544,1,0,243,1,0
34,0,1,1,485,0,1,19,0,0
42,9,0,1,424,1,0,469,1,0
57,4,1,0,1105,1,1,105,2,0
38,4,2,2,462,0,0,103,1,0
29,1,2,1,2522,0,0,292,0,0
46,4,1,1,402,1,0,287,0,0
48,4,1,2,2371,0,0,96,1,0
33,9,1,1,813,0,0,458,1,0
59,0,2,1,140,1,1,82,0,0
23,9,2,1,1851,1,1,500,1,0
37,1,1,1,712,1,0,157,5,0
40,9,2,1,1233,1,1,153,1,0
44,1,0,1,256,1,0,110,2,0
37,1,2,1,621,1,0,249,2,0
28,7,2,1,583,1,0,343,1,0
39,9,2,1,1099,1,0,168,0,0
57,5,0,0,424,0,1,123,1,0
38,1,2,1,918,1,0,295,0,0
60,1,1,1,837,0,0,145,0,0
38,4,0,2,575,1,0,48,0,0
26,8,2,1,2407,1,0,618,0,0
32,1,1,1,744,1,0,196,1,0
35,4,2,2,728,1,0,272,1,0
30,4,2,1,1641,0,0,513,1,0
37,1,1,1,1156,1,0,432,2,0
36,1,1,1,960,0,1,204,5,0
34,0,2,1,1846,1,1,50,10,0
28,1,1,1,1126,1,0,337,4,0
37,1,1,0,602,1,1,70,0,0
31,7,2,1,1090,1,0,191,2,0
34,1,1,0,427,1,0,24,0,0
28,9,2,1,1381,1,0,223,0,0
38,9,1,2,1434,1,0,417,1,0
80,5,1,0,1417,0,0,35,0,0
59,5,1,1,1429,1,1,221,0,0
54,4,1,2,1493,1,0,1136,1,0
29,1,2,2,522,0,0,168,1,0
39,9,1,1,448,1,0,77,3,0
30,9,2,1,909,0,0,333,2,0
41,7,0,1,1143,1,0,244,0,0
48,9,1,1,267,1,1,110,0,0
26,1,1,1,1299,1,0,815,2,0
55,0,1,0,743,0,0,122,2,0
36,0,2,1,630,1,0,181,0,0
31,7,1,1,143,1,0,1238,2,0
35,1,1,0,10,1,1,175,0,0
30,4,1,2,424,0,0,72,0,0
26,1,2,1,673,1,0,233,2,0
32,4,1,2,1331,0,0,280,0,0
43,1,0,0,938,1,0,180,0,0
48,0,1,1,1449,1,0,85,1,0
49,9,1,1,732,0,0,264,4,0
34,1,1,1,1221,1,1,18,2,0
27,1,2,0,854,1,0,284,1,0
31,0,2,1,819,1,0,102,0,0
35,9,2,1,350,1,0,73,0,0
40,0,1,1,235,1,0,175,0,0
39,7,1,1,424,1,0,789,1,0
19,8,2,1,484,0,0,251,0,0
40,7,1,1,1113,1,0,268,0,0
25,0,2,2,1513,1,0,716,0,0
38,9,0,2,1205,1,0,87,1,0
62,1,1,0,1705,0,0,1001,0,0
27,7,1,1,424,1,0,196,12,0
40,9,1,1,401,1,1,287,1,0
56,4,1,2,835,0,0,177,5,0
33,4,1,2,734,0,0,177,1,0
52,1,1,1,1659,0,0,35,1,0
33,1,1,1,424,1,1,81,11,0
38,7,1,1,200,1,0,64,1,0
27,7,1,1,934,1,0,83,4,0
54,5,1,1,308,1,1,12,10,0
35,0,1,1,1311,0,1,95,3,0
41,1,2,0,446,1,0,150,0,0
28,1,2,1,424,0,1,9,20,0
55,4,0,2,3533,1,0,173,4,0
56,0,2,1,2029,1,0,43,0,0
33,1,2,1,1990,1,0,358,0,0
42,9,1,1,426,0,0,247,1,0
34,8,2,1,2276,0,0,598,1,0
35,9,2,1,568,0,0,161,1,0
46,9,0,1,425,1,1,198,2,0
31,6,2,1,1177,0,0,310,2,0
48,6,1,2,440,1,1,212,0,0
38,9,1,1,444,0,0,145,0,0
47,7,1,1,2154,1,1,134,0,0
48,4,1,2,732,1,0,123,4,0
57,9,1,1,1874,1,0,94,1,0
30,0,1,1,463,1,0,99,2,0
39,1,1,0,756,1,0,275,2,0
31,4,2,2,1130,0,0,160,0,0
44,1,1,1,2552,1,0,61,2,0
38,7,1,1,1368,1,0,270,0,0
58,4,1,2,2993,0,0,361,0,0
42,4,1,2,1105,0,0,665,1,0
33,4,1,1,757,0,0,78,5,0
55,5,1,0,2008,0,0,222,1,0
34,1,1,1,137,1,0,315,0,0
30,4,2,1,3433,0,0,339,0,0
35,9,2,1,550,0,0,110,1,0
35,9,1,1,2127,1,1,81,1,0
56,5,1,1,1283,0,0,121,2,0
27,4,2,2,3420,0,0,172,1,0
39,6,0,1,424,1,0,208,1,0
36,0,1,1,534,1,0,183,0,0
35,6,1,1,452,0,1,157,2,0
34,3,2,0,866,0,0,8,0,0
28,10,2,0,660,0,0,458,2,0
37,9,1,1,2477,1,0,107,0,0
57,9,1,1,1960,1,0,537,0,0
34,7,1,1,1546,1,0,122,0,0
38,4,2,2,850,1,0,251,0,0
48,9,1,0,1202,0,0,34,1,0
35,0,1,1,424,0,0,76,10,0
40,1,1,0,102,1,0,296,0,0
48,7,0,0,334,0,1,162,1,0
54,1,1,0,668,1,0,335,1,0
49,7,0,1,1336,0,1,90,32,0
38,9,1,2,1343,0,0,189,6,0
44,2,1,2,1885,1,0,79,0,0
44,10,1,1,104,1,0,111,10,0
60,0,1,1,3474,0,0,492,0,0
55,7,2,1,389,1,0,176,1,0
27,8,2,0,449,0,0,6,0,0
33,4,2,1,424,0,0,188,1,0
32,9,1,1,429,1,0,112,0,0
51,1,1,1,348,1,0,26,3,0
44,0,1,1,920,1,0,319,2,0
49,1,1,0,2297,0,1,234,1,0
42,1,1,1,427,1,0,116,0,0
35,7,1,1,552,1,0,134,0,0
32,0,1,2,813,1,1,98,0,0
39,9,2,1,724,0,0,313,5,0
54,9,1,1,1238,0,1,292,1,0
35,9,1,2,449,0,0,217,1,0
41,9,2,0,764,1,0,260,0,0
35,4,1,2,1273,1,0,296,1,0
41,1,1,1,564,1,0,634,1,0
36,9,1,1,427,0,0,98,3,0
51,6,1,1,3170,0,0,390,1,0
59,4,2,1,2701,0,0,98,2,0
44,1,1,0,424,1,1,30,1,0
49,0,1,1,1477,1,0,607,0,0
37,0,2,2,1274,0,0,58,7,0
60,9,0,2,2056,1,0,75,2,0
40,4,1,2,836,1,0,148,0,0
27,1,1,0,80,0,0,529,1,0
34,3,1,1,424,0,0,396,1,0
41,9,1,1,2366,1,0,113,1,0
39,7,1,1,3764,0,0,1118,0,0
34,0,1,1,983,1,0,196,2,0
38,1,0,1,424,1,0,578,0,0
56,1,1,0,1237,1,0,847,0,0
42,7,1,1,539,1,1,159,0,0
47,8,2,1,531,0,0,117,7,0
32,1,1,1,744,1,1,20,3,0
37,1,1,1,150,1,1,19,2,0
25,8,2,1,1121,0,0,1067,2,0
29,9,0,1,752,1,1,23,0,0
48,4,0,2,572,0,0,150,1,0
39,6,2,2,2265,1,1,11,1,0
31,1,1,1,488,1,0,300,2,0
28,4,2,2,2952,1,0,384,0,0
32,4,1,2,424,0,0,278,0,0
35,9,1,2,1056,1,1,74,2,0
51,0,1,1,16,1,1,565,2,0
32,1,1,0,1306,1,0,104,1,0
30,1,1,1,2540,0,0,179,1,0
54,4,1,2,737,1,0,81,1,0
41,1,1,1,1327,1,0,247,1,0
35,0,2,0,432,1,0,146,17,0
44,9,1,1,1348,1,0,188,0,0
58,4,1,2,2247,1,0,1234,0,0
43,1,1,0,442,1,0,129,1,0
52,1,1,1,3320,1,0,274,1,0
60,5,1,0,3371,1,0,360,0,0
32,4,2,2,960,0,0,185,2,0
41,1,1,1,816,1,1,120,0,0
54,1,0,0,639,1,0,69,4,0
30,1,2,1,556,1,0,327,0,0
36,9,2,1,459,0,0,491,1,0
27,0,2,1,549,0,0,102,0,0
32,9,2,1,553,1,0,211,0,0
34,4,1,2,424,0,0,137,1,0
43,0,1,1,739,0,0,127,1,0
43,7,1,0,2403,1,0,107,0,0
31,4,0,2,1288,1,0,166,0,0
37,9,1,1,1497,1,0,101,4,0
51,9,0,1,424,1,0,461,1,0
52,1,1,1,1495,1,0,363,0,0
57,1,1,1,1187,1,1,95,7,0
32,9,2,2,813,1,0,83,0,0
47,0,1,1,1691,1,0,78,3,0
31,4,1,2,640,0,0,45,0,0
27,1,2,1,741,1,0,14,9,0
31,1,2,0,2304,1,0,85,0,0
36,0,0,2,549,1,0,170,0,0
44,1,1,0,430,0,0,336,8,0
34,1,1,0,3736,1,0,421,4,0
32,3,1,0,475,1,0,322,0,0
52,4,1,1,424,1,1,60,12,0
60,5,0,0,358,1,1,190,0,0
30,7,2,1,2047,0,1,27,0,0
48,1,1,0,879,1,1,287,0,0
39,4,1,0,2043,0,0,159,1,0
59,4,0,2,424,1,0,50,7,0
42,0,1,1,868,1,0,200,1,0
77,5,1,1,2181,0,0,139,3,0
29,9,1,1,1182,1,0,251,0,0
49,9,0,1,653,0,0,217,1,0
57,5,1,1,2890,1,0,196,2,0
37,1,1,1,564,1,1,488,0,0
35,9,1,1,430,1,0,202,1,0
63,5,0,1,1265,0,0,90,0,0
37,9,1,1,685,0,0,299,3,0
37,7,1,1,474,1,0,350,2,0
52,0,1,1,125,1,0,170,4,0
60,5,1,1,424,0,0,141,2,0
36,9,1,1,707,1,1,54,1,0
48,6,1,1,515,0,0,134,7,0
47,2,1,2,424,0,0,101,1,0
56,4,0,2,865,0,0,75,2,0
45,1,1,1,424,0,0,23,1,0
53,3,1,1,1546,1,0,80,0,0
56,1,1,1,740,1,0,25,0,0
59,9,1,1,740,0,0,198,3,0
34,4,1,2,825,0,0,145,0,0
45,10,2,0,3568,0,0,284,1,0
32,9,1,1,526,1,0,10,10,0
60,6,1,1,424,0,0,95,0,0
54,1,0,1,1038,0,1,228,0,0
41,7,1,1,424,1,0,112,1,0
44,1,1,1,2632,1,0,85,1,0
40,9,1,1,1388,1,0,250,2,0
40,7,0,0,2075,1,0,84,0,0
29,9,1,1,851,0,0,129,3,0
28,9,1,1,1076,1,0,177,1,0
35,4,1,2,440,0,0,183,0,0
33,4,1,2,2140,1,0,100,2,0
33,4,2,2,444,0,0,327,1,0
50,5,1,0,453,0,0,133,4,0
56,4,1,0,306,1,0,280,0,0
37,4,2,2,764,0,0,88,3,0
53,9,1,1,1976,0,0,441,6,0
27,1,2,1,447,0,0,588,1,0
46,9,1,1,1269,1,0,65,2,0
36,1,0,1,3448,0,1,104,12,0
37,0,1,1,1441,0,0,124,4,0
28,0,1,2,598,1,1,54,0,0
40,1,1,0,561,0,1,212,0,0
48,1,1,0,1197,0,1,88,1,0
46,7,1,0,540,1,0,265,3,0
39,9,1,0,2179,1,0,264,1,0
37,4,2,2,3633,1,0,26,1,0
26,0,2,1,565,1,0,17,3,0
35,1,0,0,437,0,1,362,0,0
37,4,2,2,424,0,0,641,2,0
32,2,1,1,2117,1,0,269,0,0
31,0,2,1,1503,1,0,143,2,0
36,3,2,2,984,0,0,272,1,0
36,4,1,2,962,0,0,174,0,0
38,7,1,1,181,1,0,109,1,0
45,0,1,1,3435,0,0,117,0,0
58,3,1,2,920,0,0,136,4,0
34,4,1,2,785,1,0,36,2,0
51,1,1,0,3071,1,0,274,2,0
38,9,2,2,2369,0,0,191,0,0
73,5,1,1,2540,0,0,510,0,0
57,9,1,0,424,0,0,56,7,0
45,4,1,2,1559,0,0,219,1,0
34,9,0,2,490,0,1,100,0,0
48,0,1,1,2880,0,0,63,9,0
39,1,2,1,1537,0,0,381,0,0
35,9,1,2,1347,0,0,349,1,0
58,4,0,2,474,1,0,107,3,0
36,4,2,2,595,0,0,396,3,0
43,7,1,1,546,1,0,353,1,0
34,1,0,1,1980,1,0,185,8,0
52,9,1,1,560,0,0,86,4,0
36,4,1,1,603,0,0,12,7,0
32,1,2,1,656,0,0,230,0,0
23,8,2,2,506,0,0,287,3,0
57,1,1,0,1053,1,0,50,0,0
43,1,1,0,1562,0,0,293,0,0
33,0,2,2,1273,1,0,245,0,0
45,4,0,2,3361,0,0,101,1,0
31,0,2,1,141,1,0,62,1,0
41,6,2,1,849,1,0,73,0,0
47,4,0,2,531,0,0,244,0,0
39,7,0,1,345,1,1,36,5,0
47,1,1,1,1004,1,0,77,5,0
57,9,1,1,825,1,0,151,2,0
52,1,1,1,978,1,0,312,1,0
45,0,1,1,491,0,0,324,1,0
42,4,1,2,496,1,0,122,1,0
32,6,1,1,2079,1,0,82,8,0
31,9,2,1,796,0,0,344,4,0
25,1,2,1,508,1,0,4,1,0
30,9,1,1,817,0,0,214,12,0
33,1,1,0,1329,0,0,878,2,0
29,1,1,1,424,1,0,114,5,0
55,5,1,1,3408,0,0,532,0,0
51,0,1,1,3002,1,0,554,0,0
68,5,1,1,3761,1,0,316,1,0
29,7,2,1,1291,0,0,341,0,0
35,6,1,1,1021,1,0,243,0,0
38,9,1,1,425,1,0,55,4,0
39,4,0,1,3025,1,0,139,3,0
47,9,1,2,2195,0,0,176,2,0
22,4,2,2,1175,0,0,4,0,0
44,0,1,1,1601,1,1,426,2,0
38,9,2,2,3210,1,0,368,0,0
56,7,0,1,615,0,0,333,2,0
56,4,1,1,654,0,0,71,3,0
54,4,0,2,3444,0,0,273,1,0
39,7,1,1,2100,1,0,28,0,0
36,1,1,1,2931,1,1,218,5,0
42,0,1,1,860,1,0,118,2,0
51,9,0,1,2277,1,1,149,9,0
32,4,1,2,2224,0,0,123,1,0
31,4,1,2,508,0,1,141,0,0
23,9,2,1,3083,0,0,198,0,0
21,8,2,1,624,0,0,6,0,0
45,0,2,1,630,1,0,191,0,0
51,9,1,1,2576,0,0,28,2,0
36,10,2,2,645,0,0,223,3,0
56,1,1,1,1803,1,1,17,1,0
41,9,1,1,526,1,1,385,8,0
57,5,1,1,942,1,0,391,2,0
55,1,1,1,1081,0,0,346,0,0
34,4,0,2,923,1,0,397,0,0
32,0,1,1,1902,1,0,74,0,0
41,1,2,1,1361,1,0,115,0,0
32,0,0,1,223,1,0,62,0,0
53,4,1,2,3450,0,0,80,2,0
43,1,1,1,709,1,0,20,5,0
27,7,1,1,645,0,1,552,0,0
48,9,2,1,902,0,0,146,4,0
33,7,2,2,1857,1,0,294,0,0
41,4,1,2,489,1,0,522,1,0
33,0,1,2,1063,0,0,316,0,0
25,4,2,2,913,0,0,392,0,0
38,4,1,2,1748,0,0,109,1,0
43,6,1,1,1322,1,0,191,0,0
56,4,2,2,3388,1,1,132,0,0
28,7,1,1,428,1,0,131,4,0
52,6,1,2,2260,1,1,79,0,0
32,4,2,2,555,0,0,265,2,0
33,7,2,1,2027,0,0,369,0,0
31,9,2,2,54,1,1,80,3,0
54,9,1,1,1136,1,0,240,0,0
36,9,1,1,3104,0,0,318,0,0
40,0,2,1,1084,0,0,186,1,0
32,0,2,2,715,0,0,221,5,0
27,8,2,2,448,1,0,342,1,0
42,9,2,1,1234,1,0,135,0,0
30,4,1,2,1591,1,0,102,2,0
43,9,2,1,1556,1,0,514,8,0
44,4,1,1,445,0,0,321,1,0
46,9,1,1,786,1,0,207,2,0
36,1,2,1,424,0,0,236,0,0
44,1,2,0,424,1,0,182,0,0
30,4,2,2,560,1,0,150,0,0
34,0,2,1,1254,1,0,755,1,0
20,8,2,0,424,0,0,141,4,0
31,7,1,1,928,0,0,770,2,0
34,1,1,0,2946,1,0,343,1,0
27,9,2,2,3679,0,0,279,4,0
47,4,1,0,569,0,1,161,0,0
56,4,0,2,2136,0,0,158,0,0
45,9,0,1,864,1,0,533,0,0
35,1,1,0,529,1,0,367,1,0
32,9,1,1,888,1,0,208,1,0
44,2,1,1,744,1,1,267,2,0
38,7,1,1,49,1,1,406,1,0
32,4,2,2,740,1,0,213,2,0
58,0,1,1,1307,0,0,54,0,0
35,4,2,2,547,1,0,81,2,0
40,1,1,1,697,1,0,1050,0,0
36,9,1,1,1679,1,0,229,2,0
52,1,1,1,1422,0,0,57,0,0
35,9,2,1,2030,1,0,136,0,0
38,7,2,1,1655,0,0,21,11,0
43,0,1,1,483,1,0,58,2,0
43,0,1,1,2468,0,0,101,7,0
35,4,1,2,2468,1,0,154,0,0
40,7,1,1,2677,1,0,327,1,0
49,9,0,1,766,0,1,56,2,0
35,7,2,1,1954,1,0,37,1,0
42,9,0,1,336,1,0,93,0,0
29,10,2,1,491,0,0,328,1,0
26,9,2,1,853,0,0,448,1,0
44,1,2,0,251,1,1,69,2,0
29,4,2,2,424,1,0,153,0,0
36,1,1,1,266,1,0,175,1,0
30,9,2,1,1077,0,1,521,0,0
52,5,1,1,1026,0,1,77,0,0
55,0,1,1,1482,1,0,124,1,0
30,7,2,1,541,0,0,133,0,0
29,9,2,1,412,1,0,510,2,0
27,0,2,2,2114,1,0,100,4,0
58,5,0,1,3333,1,0,94,0,0
33,7,1,1,1286,1,0,65,4,0
48,0,1,1,424,1,0,107,3,0
39,3,1,1,1356,0,0,21,5,0
55,1,1,0,1195,1,0,110,2,0
40,1,2,0,1811,1,0,6,2,0
33,4,2,2,2459,1,0,55,0,0
56,0,1,1,3242,0,0,72,0,0
42,1,1,1,1768,1,0,134,0,0
43,4,1,0,424,1,0,130,0,0
41,4,1,2,568,0,0,121,2,0
58,0,2,1,671,0,1,64,5,0
29,1,1,0,682,1,0,128,0,0
38,4,1,2,1018,1,0,68,0,0
49,1,0,1,683,0,0,281,1,0
55,6,1,1,2322,0,0,325,1,0
53,4,1,2,1689,1,0,395,1,0
56,0,1,1,716,1,0,226,8,0
31,4,2,2,2310,1,0,606,1,0
29,9,2,1,731,1,0,214,0,0
48,0,1,1,716,1,1,162,5,0
43,1,1,0,2659,1,0,439,2,0
29,9,1,1,424,0,0,31,1,0
39,4,2,2,2246,1,0,253,1,0
53,4,1,2,1681,0,1,118,2,0
48,1,1,1,1157,1,0,225,0,0
34,4,1,2,424,0,0,174,0,0
52,4,2,2,1157,0,0,61,1,0
30,0,1,1,944,1,0,646,0,0
45,2,1,0,3245,1,1,260,1,0
54,4,1,1,1901,0,0,335,2,0
44,6,1,1,587,1,0,42,0,0
35,2,1,1,1531,1,0,282,0,0
34,9,2,2,546,0,0,71,4,0
22,8,2,1,425,0,0,261,3,0
