Age,Gender,Years of Experience,Salary
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
33,4,8,120000
29,2,3,55000
31,4,5,70000
38,2,12,140000
25,4,1,30000
32,2,7,100000
27,4,2,50000
29,2,3,55000
35,4,10,130000
26,2,1,45000
28,2,2,48000
36,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
34,4,9,125000
30,2,4,57000
32,4,6,72000
39,2,13,145000
26,4,2,31000
33,2,8,105000
28,4,3,52000
30,2,4,57000
36,4,11,135000
27,2,2,48000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
22,2,0,25000
45,4,21,250000
31,2,8,120000
28,4,4,80000
29,4,6,100000
35,2,12,170000
27,4,3,50000
33,2,9,140000
30,4,7,120000
25,2,2,55000
26,4,5,85000
29,2,4,80000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
25,2,3,65000
30,4,7,120000
28,2,6,105000
26,4,5,85000
28,2,7,110000
34,4,12,170000
31,4,9,140000
24,2,1,30000
29,4,6,95000
27,2,4,80000
33,4,10,155000
21,2,0,25000
36,4,11,160000
23,4,1,60000
39,2,12,150000
28,4,4,80000
31,2,8,120000
35,4,10,130000
27,2,2,50000
42,4,18,180000
29,2,3,60000
33,4,7,110000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,9,140000
22,2,0,25000
37,4,12,150000
38,2,14,170000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
23,4,1,60000
39,2,12,150000
28,4,4,80000
31,2,8,120000
35,4,10,130000
27,2,2,50000
42,4,18,180000
29,2,3,60000
33,4,7,110000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,9,140000
22,2,0,25000
37,4,12,150000
38,2,14,170000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
23,4,1,60000
39,2,12,150000
28,4,4,80000
31,2,8,120000
35,4,10,130000
27,2,2,50000
42,4,18,180000
29,2,3,60000
33,4,7,110000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,9,140000
22,2,0,25000
37,4,12,150000
38,2,14,170000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
23,4,1,60000
39,2,12,150000
28,4,4,80000
31,2,8,120000
35,4,10,130000
27,2,2,50000
42,4,18,180000
29,2,3,60000
33,4,7,110000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,9,140000
22,2,0,25000
37,4,12,150000
38,2,14,170000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
25,4,1,55000
29,2,4,65000
27,4,3,60000
34,2,10,150000
26,4,2,50000
31,2,7,120000
23,4,1,60000
39,2,12,150000
28,4,4,80000
31,2,8,120000
35,4,10,130000
27,2,2,50000
42,4,18,180000
29,2,3,60000
33,4,7,110000
24,2,0,25000
30,4,6,100000
26,2,7,115000
28,4,3,85000
36,2,11,160000
25,4,1,55000
29,2,5,100000
33,4,8,120000
27,2,2,50000
43,4,19,185000
30,2,4,65000
34,4,9,130000
25,2,0,25000
31,4,6,100000
27,2,3,55000
33,4,10,150000
23,2,0,25000
38,4,13,160000
39,2,14,170000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
28,4,3,85000
36,2,11,160000
25,4,1,55000
29,2,5,100000
33,4,8,120000
27,2,2,50000
43,4,19,185000
30,2,4,65000
34,4,9,130000
25,2,0,25000
31,4,6,100000
27,2,3,55000
33,4,10,150000
23,2,0,25000
38,4,13,160000
39,2,14,170000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
28,4,3,85000
36,2,11,160000
25,4,1,55000
29,2,5,100000
33,4,8,120000
27,2,2,50000
43,4,19,185000
30,2,4,65000
34,4,9,130000
25,2,0,25000
31,4,6,100000
27,2,3,55000
33,4,10,150000
23,2,0,25000
38,4,13,160000
39,2,14,170000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
28,4,3,85000
36,2,11,160000
25,4,1,55000
29,2,5,100000
33,4,8,120000
27,2,2,50000
43,4,19,185000
30,2,4,65000
34,4,9,130000
25,2,0,25000
31,4,6,100000
27,2,3,55000
33,4,10,150000
23,2,0,25000
38,4,13,160000
39,2,14,170000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
26,4,1,55000
30,2,4,65000
28,4,3,60000
35,2,11,160000
27,4,2,50000
32,2,8,120000
28,4,3,85000
36,2,11,160000
25,4,1,55000
29,2,5,100000
33,4,8,120000
27,2,2,50000
43,4,19,185000
30,2,4,65000
34,4,9,130000
25,2,0,25000
31,4,6,100000
27,2,3,55000
33,4,10,150000
27,4,3,85000
35,2,11,160000
24,4,1,55000
28,2,5,100000
32,4,8,120000
26,2,2,50000
41,4,19,185000
29,2,4,65000
33,4,9,130000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,10,150000
22,2,0,25000
37,4,13,160000
38,2,14,170000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,3,85000
35,2,11,160000
24,4,1,55000
28,2,5,100000
32,4,8,120000
26,2,2,50000
41,4,19,185000
29,2,4,65000
33,4,9,130000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,10,150000
22,2,0,25000
37,4,13,160000
38,2,14,170000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,3,85000
35,2,11,160000
24,4,1,55000
28,2,5,100000
32,4,8,120000
26,2,2,50000
41,4,19,185000
29,2,4,65000
33,4,9,130000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,10,150000
22,2,0,25000
37,4,13,160000
38,2,14,170000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,3,85000
35,2,11,160000
24,4,1,55000
28,2,5,100000
32,4,8,120000
26,2,2,50000
41,4,19,185000
29,2,4,65000
33,4,9,130000
24,2,0,25000
30,4,6,100000
26,2,3,55000
32,4,10,150000
22,2,0,25000
37,4,13,160000
38,2,14,170000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,1,55000
31,2,4,65000
29,4,3,60000
34,2,11,160000
26,4,2,50000
31,2,8,120000
27,4,3,85000
35,2,11,160000
24,4,1,55000
28,2,5,100000
32,4,8,120000
26,2,2,50000
41,4,19,185000
29,2,4,65000
33,4,9,130000
24,2,0,25000
30,4,6,100000
26,2,7,100000
31,4,7,120000
26,2,2,50000
33,4,9,130000
29,2,3,35000
36,4,13,160000
27,2,2,50000
31,4,6,100000
28,2,4,80000
25,4,1,60000
30,2,5,90000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
39,2,16,200000
26,4,2,50000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,160000
25,4,1,55000
30,2,5,85000
34,4,11,170000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,180000
28,2,3,60000
33,4,9,120000
26,2,1,45000
29,4,5,80000
35,2,11,150000
27,4,2,65000
31,2,7,100000
28,4,4,90000
24,2,0,40000
30,4,6,110000
34,2,12,170000
27,4,3,75000
33,2,8,120000
29,4,4,70000
25,2,1,30000
36,4,13,180000
39,2,15,200000
26,4,1,50000
31,2,8,140000
28,4,3,65000
32,2,7,110000
24,4,0,28000
37,4,14,190000
39,2,16,210000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
29,4,3,75000
32,2,8,120000
27,4,2,65000
30,2,6,100000
36,4,11,150000
28,2,3,60000
33,4,9,120000
26,2,1,45000
29,4,5,80000
35,2,11,150000
27,4,2,65000
31,2,7,100000
28,4,4,90000
24,2,0,40000
30,4,6,110000
34,2,12,170000
27,4,3,75000
33,2,8,120000
29,4,4,70000
25,2,1,30000
36,4,13,180000
39,2,15,200000
26,4,1,50000
31,2,8,140000
28,4,3,65000
32,2,7,110000
24,4,0,28000
37,4,14,190000
39,2,16,210000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
27,4,7,120000
28,2,3,60000
33,4,8,120000
27,2,2,65000
30,4,6,100000
36,2,11,150000
29,4,3,65000
32,2,9,120000
26,4,1,45000
29,2,5,80000
35,4,11,150000
27,4,2,65000
31,2,7,100000
28,4,4,90000
24,2,0,40000
30,4,6,110000
34,2,12,170000
27,4,3,75000
33,2,8,120000
29,4,4,70000
25,2,1,30000
36,4,13,180000
39,2,15,200000
26,4,1,50000
31,2,8,140000
28,4,3,65000
32,2,7,110000
24,4,0,28000
37,4,14,190000
39,2,16,210000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
26,4,2,55000
31,2,8,140000
29,4,4,70000
33,2,9,130000
27,4,3,80000
36,2,12,170000
25,4,1,60000
30,2,5,90000
34,4,11,160000
28,2,3,60000
32,4,7,120000
24,2,0,25000
37,4,14,190000
39,2,16,200000
29,2,4,65000
34,4,9,125000
28,2,3,70000
31,4,7,110000
37,2,12,160000
30,4,4,75000
33,2,8,120000
27,4,2,50000
30,2,5,85000
36,4,11,155000
28,4,3,70000
32,2,8,115000
29,4,5,95000
25,2,0,40000
31,4,6,115000
35,2,12,175000
28,4,3,70000
33,2,9,135000
29,4,4,75000
25,2,1,30000
36,4,13,185000
40,2,15,210000
27,4,1,45000
32,2,9,145000
28,4,3,70000
32,2,7,120000
24,4,0,28000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
26,2,2,75000
39,4,14,185000
32,2,7,120000
28,4,3,60000
35,2,10,145000
29,4,4,75000
33,2,8,135000
27,4,2,70000
36,2,12,175000
24,4,0,28000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
25,4,1,60000
30,2,5,95000
34,4,12,170000
28,2,3,65000
32,4,7,120000
24,2,0,25000
38,4,14,195000
40,2,16,215000
27,4,2,55000
32,2,9,145000
29,4,4,75000
33,2,9,135000
27,4,3,80000
36,2,13,185000
