Age,Gender,Years of Experience,Salary
29,Female,3,49000
43,Male,16,162000
34,Female,9,99000
23,Male,1,26000
36,Female,11,117000
30,Male,5,75000
50,Male,23,225000
27,Female,2,36000
43,Female,14,146000
37,Male,10,113000
29,Female,1,26000
44,Male,17,168000
30,Male,6,85000
40,Female,12,122000
33,Male,7,96000
29,Female,3,49000
43,Male,16,162000
34,Female,9,99000
23,Male,1,26000
36,Female,11,117000
30,Male,5,75000
50,Male,23,225000
27,Female,2,36000
43,Female,14,146000
37,Male,10,113000
29,Female,1,26000
44,Male,17,168000
30,Male,6,85000
40,Female,12,122000
33,Male,7,96000
29,Female,3,49000
43,Male,16,162000
34,Female,9,99000
23,Male,1,26000
36,Female,11,117000
30,Male,5,75000
50,Male,23,225000
27,Female,2,36000
43,Female,14,146000
37,Male,10,113000
29,Female,1,26000
44,Male,17,168000
30,Male,6,85000
40,Female,12,122000
33,Male,7,96000
29,Female,3,49000
43,Male,16,162000
34,Female,9,99000
23,Male,1,26000
36,Female,11,117000
30,Male,5,75000
50,Male,23,225000
27,Female,2,36000
43,Female,14,146000
37,Male,10,113000
29,Female,1,26000
44,Male,17,168000
30,Male,6,85000
40,Female,12,122000
33,Male,7,96000
29,Female,3,49000
43,Male,16,162000
34,Female,9,99000
23,Male,1,26000
36,Female,11,117000
30,Male,5,75000
50,Male,23,225000
27,Female,2,36000
43,Female,14,146000
37,Male,10,113000
29,Female,1,26000
44,Male,17,168000
30,Male,6,85000
32,Female,8,95000
46,Male,18,180000
28,Female,2,41000
24,Male,1,26000
31,Female,5,68000
39,Male,13,127000
25,Female,2,47000
41,Male,15,155000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
34,Male,8,101000
30,Female,3,49000
44,Male,18,182000
35,Female,8,92000
26,Male,1,26000
37,Female,12,125000
29,Male,4,71000
51,Male,24,240000
28,Female,2,36000
44,Female,15,152000
38,Male,11,119000
30,Female,1,26000
45,Male,19,190000
31,Male,6,85000
41,Female,13,131000
27,Male,3,62000
42,Female,16,137000
35,Male,9,112000
29,Female,2,45000
33,Male,1,25000
36,Female,7,91000
43,Male,17,179000
31,Female,5,74000
49,Male,23,228000
28,Female,2,37000
45,Female,19,193000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
34,Male,8,104000
31,Female,1,25000
45,Male,20,204000
28,Female,2,37000
44,Female,18,183000
38,Male,11,119000
30,Female,1,25000
45,Male,20,204000
27,Female,3,61000
41,Male,15,157000
35,Female,8,92000
26,Male,1,52000
30,Female,4,58000
48,Male,22,219000
32,Female,6,77000
31,Female,6,95000
28,Male,2,45000
29,Female,4,70000
35,Male,10,110000
26,Female,1,35000
32,Male,5,60000
27,Female,2,50000
39,Male,12,120000
23,Female,1,32000
30,Male,4,65000
26,Female,1,35000
42,Male,14,130000
34,Female,9,95000
28,Male,2,43000
31,Female,4,50000
29,Male,3,60000
35,Female,8,80000
26,Male,2,48000
40,Female,13,125000
34,Male,7,85000
26,Female,2,42000
29,Male,4,70000
25,Female,1,32000
33,Male,6,80000
27,Female,2,42000
31,Male,7,90000
29,Female,4,65000
24,Male,1,40000
42,Female,12,110000
34,Male,10,105000
28,Female,3,50000
33,Male,8,95000
29,Female,3,60000
25,Male,2,40000
26,Female,2,55000
30,Male,5,70000
24,Female,1,32000
31,Male,7,90000
27,Female,2,50000
35,Male,10,110000
26,Female,1,32000
32,Male,6,80000
29,Female,4,70000
25,Male,2,45000
33,Female,7,65000
27,Male,2,50000
28,Female,3,45000
34,Male,9,95000
30,Female,4,65000
26,Male,2,38000
42,Female,13,125000
34,Male,8,90000
28,Female,2,43000
31,Male,5,60000
29,Female,3,60000
35,Male,10,110000
26,Female,1,35000
32,Male,6,95000
27,Female,2,42000
39,Male,11,100000
23,Female,1,32000
30,Male,4,65000
26,Female,2,42000
42,Male,14,130000
34,Female,9,95000
28,Male,2,43000
31,Female,4,50000
29,Male,3,60000
35,Female,8,80000
26,Male,2,48000
40,Female,13,125000
34,Male,7,85000
26,Female,2,42000
29,Male,4,70000
25,Female,1,32000
33,Male,6,80000
27,Female,2,42000
31,Male,7,90000
29,Female,4,65000
24,Male,1,40000
42,Female,12,110000
34,Male,10,105000
28,Female,3,50000
33,Male,8,95000
29,Female,3,60000
25,Male,2,40000
26,Female,2,55000
30,Male,5,70000
24,Female,1,32000
31,Male,7,90000
27,Female,2,50000
35,Male,10,110000
26,Female,1,32000
32,Male,6,80000
29,Female,4,70000
25,Male,2,45000
33,Female,7,65000
27,Male,2,50000
28,Female,3,45000
34,Male,9,95000
30,Female,4,65000
26,Male,2,38000
42,Female,13,125000
34,Male,8,90000
28,Female,2,43000
31,Male,5,60000
29,Female,3,60000
35,Male,10,110000
26,Female,1,35000
32,Male,6,95000
27,Female,2,42000
39,Male,11,100000
23,Female,1,32000
30,Male,4,65000
26,Female,2,42000
42,Male,14,130000
34,Female,9,95000
28,Male,2,43000
31,Female,4,500
27,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
33,Male,8,120000
29,Female,3,55000
31,Male,5,70000
38,Female,12,140000
25,Male,1,30000
32,Female,7,100000
27,Male,2,50000
29,Female,3,55000
35,Male,10,130000
26,Female,1,45000
28,Female,2,48000
36,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
34,Male,9,125000
30,Female,4,57000
32,Male,6,72000
39,Female,13,145000
26,Male,2,31000
33,Female,8,105000
28,Male,3,52000
30,Female,4,57000
36,Male,11,135000
27,Female,2,48000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
22,Female,0,25000
45,Male,21,250000
31,Female,8,120000
28,Male,4,80000
29,Male,6,100000
35,Female,12,170000
27,Male,3,50000
33,Female,9,140000
30,Male,7,120000
25,Female,2,55000
26,Male,5,85000
29,Female,4,80000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
25,Female,3,65000
30,Male,7,120000
28,Female,6,105000
26,Male,5,85000
28,Female,7,110000
34,Male,12,170000
31,Male,9,140000
24,Female,1,30000
29,Male,6,95000
27,Female,4,80000
33,Male,10,155000
21,Female,0,25000
36,Male,11,160000
23,Male,1,60000
39,Female,12,150000
28,Male,4,80000
31,Female,8,120000
35,Male,10,130000
27,Female,2,50000
42,Male,18,180000
29,Female,3,60000
33,Male,7,110000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,9,140000
22,Female,0,25000
37,Male,12,150000
38,Female,14,170000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
23,Male,1,60000
39,Female,12,150000
28,Male,4,80000
31,Female,8,120000
35,Male,10,130000
27,Female,2,50000
42,Male,18,180000
29,Female,3,60000
33,Male,7,110000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,9,140000
22,Female,0,25000
37,Male,12,150000
38,Female,14,170000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
23,Male,1,60000
39,Female,12,150000
28,Male,4,80000
31,Female,8,120000
35,Male,10,130000
27,Female,2,50000
42,Male,18,180000
29,Female,3,60000
33,Male,7,110000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,9,140000
22,Female,0,25000
37,Male,12,150000
38,Female,14,170000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
23,Male,1,60000
39,Female,12,150000
28,Male,4,80000
31,Female,8,120000
35,Male,10,130000
27,Female,2,50000
42,Male,18,180000
29,Female,3,60000
33,Male,7,110000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,9,140000
22,Female,0,25000
37,Male,12,150000
38,Female,14,170000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
25,Male,1,55000
29,Female,4,65000
27,Male,3,60000
34,Female,10,150000
26,Male,2,50000
31,Female,7,120000
23,Male,1,60000
39,Female,12,150000
28,Male,4,80000
31,Female,8,120000
35,Male,10,130000
27,Female,2,50000
42,Male,18,180000
29,Female,3,60000
33,Male,7,110000
24,Female,0,25000
30,Male,6,100000
26,Female,,
28,Male,3,85000
36,Female,11,160000
25,Male,1,55000
29,Female,5,100000
33,Male,8,120000
27,Female,2,50000
43,Male,19,185000
30,Female,4,65000
34,Male,9,130000
25,Female,0,25000
31,Male,6,100000
27,Female,3,55000
33,Male,10,150000
23,Female,0,25000
38,Male,13,160000
39,Female,14,170000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
28,Male,3,85000
36,Female,11,160000
25,Male,1,55000
29,Female,5,100000
33,Male,8,120000
27,Female,2,50000
43,Male,19,185000
30,Female,4,65000
34,Male,9,130000
25,Female,0,25000
31,Male,6,100000
27,Female,3,55000
33,Male,10,150000
23,Female,0,25000
38,Male,13,160000
39,Female,14,170000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
28,Male,3,85000
36,Female,11,160000
25,Male,1,55000
29,Female,5,100000
33,Male,8,120000
27,Female,2,50000
43,Male,19,185000
30,Female,4,65000
34,Male,9,130000
25,Female,0,25000
31,Male,6,100000
27,Female,3,55000
33,Male,10,150000
23,Female,0,25000
38,Male,13,160000
39,Female,14,170000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
28,Male,3,85000
36,Female,11,160000
25,Male,1,55000
29,Female,5,100000
33,Male,8,120000
27,Female,2,50000
43,Male,19,185000
30,Female,4,65000
34,Male,9,130000
25,Female,0,25000
31,Male,6,100000
27,Female,3,55000
33,Male,10,150000
23,Female,0,25000
38,Male,13,160000
39,Female,14,170000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
26,Male,1,55000
30,Female,4,65000
28,Male,3,60000
35,Female,11,160000
27,Male,2,50000
32,Female,8,120000
28,Male,3,85000
36,Female,11,160000
25,Male,1,55000
29,Female,5,100000
33,Male,8,120000
27,Female,2,50000
43,Male,19,185000
30,Female,4,65000
34,Male,9,130000
25,Female,0,25000
31,Male,6,100000
27,Female,3,55000
33,Male,10,150000
27,Male,3,85000
35,Female,11,160000
24,Male,1,55000
28,Female,5,100000
32,Male,8,120000
26,Female,2,50000
41,Male,19,185000
29,Female,4,65000
33,Male,9,130000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,10,150000
22,Female,0,25000
37,Male,13,160000
38,Female,14,170000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,3,85000
35,Female,11,160000
24,Male,1,55000
28,Female,5,100000
32,Male,8,120000
26,Female,2,50000
41,Male,19,185000
29,Female,4,65000
33,Male,9,130000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,10,150000
22,Female,0,25000
37,Male,13,160000
38,Female,14,170000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,3,85000
35,Female,11,160000
24,Male,1,55000
28,Female,5,100000
32,Male,8,120000
26,Female,2,50000
41,Male,19,185000
29,Female,4,65000
33,Male,9,130000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,10,150000
22,Female,0,25000
37,Male,13,160000
38,Female,14,170000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,3,85000
35,Female,11,160000
24,Male,1,55000
28,Female,5,100000
32,Male,8,120000
26,Female,2,50000
41,Male,19,185000
29,Female,4,65000
33,Male,9,130000
24,Female,0,25000
30,Male,6,100000
26,Female,3,55000
32,Male,10,150000
22,Female,0,25000
37,Male,13,160000
38,Female,14,170000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,1,55000
31,Female,4,65000
29,Male,3,60000
34,Female,11,160000
26,Male,2,50000
31,Female,8,120000
27,Male,3,85000
35,Female,11,160000
24,Male,1,55000
28,Female,5,100000
32,Male,8,120000
26,Female,2,50000
41,Male,19,185000
29,Female,4,65000
33,Male,9,130000
24,Female,0,25000
30,Male,6,100000
26,Female,7,100000
31,Male,7,120000
26,Female,2,50000
33,Male,9,130000
29,Female,3,35000
36,Male,13,160000
27,Female,2,50000
31,Male,6,100000
28,Female,4,80000
25,Male,1,60000
30,Female,5,90000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
25,Male,1,55000
30,Female,5,85000
34,Male,11,170000
28,Female,3,60000
32,Male,7,120000
24,Female,0,25000
37,Male,14,180000
39,Female,16,200000
26,Male,2,50000
31,Female,8,140000
29,Male,4,70000
33,Female,9,130000
27,Male,3,80000
36,Female,12,160000
